low_id,low_name,low_type,low_calendar_group,low_date,low_confidence_reason,candidate_id,candidate_name,candidate_type,candidate_calendar_group,candidate_date,score,classification,conflict_reason,recommended_action
cl-2072-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2072-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2037-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2037-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2095-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2095-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2056-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2056-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2081-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2081-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2098-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2098-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2029-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2029-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2065-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2065-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2043-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2043-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2046-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2046-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2065-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2065-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2034-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2034-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2069-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2069-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2084-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2084-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2093-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2093-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2022-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2022-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2097-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2097-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2031-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2031-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2020-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2020-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2085-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2085-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2048-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2048-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2070-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2070-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2032-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2032-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2092-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2092-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2080-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2080-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2096-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2096-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2034-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2034-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2038-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2038-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2077-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2077-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2097-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2097-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2095-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2095-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2058-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2058-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2056-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2056-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2050-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2050-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2020-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2020-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2079-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2079-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2072-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2072-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2088-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2088-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2050-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2050-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2027-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2027-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2033-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2033-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2083-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2083-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2036-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2036-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2060-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2060-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2093-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2093-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2033-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2033-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2089-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2089-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2049-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2049-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2039-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2039-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2076-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2076-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2041-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2041-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2098-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2098-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2042-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2042-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2024-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2024-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2052-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2052-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2080-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2080-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2094-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2094-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2066-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2066-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2070-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2070-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2046-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2046-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2073-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2073-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2097-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2097-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2030-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2030-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2075-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2075-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2038-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2038-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2023-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2023-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2044-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2044-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2037-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2037-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2062-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2062-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2030-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2030-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2078-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2078-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2090-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2090-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2058-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2058-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2064-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2064-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2053-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2053-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2056-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2056-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2074-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2074-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2045-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2045-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2066-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2066-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2091-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2091-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2038-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2038-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2026-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2026-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2014-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2014-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2017-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2017-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2075-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2075-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2040-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2040-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2100-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2100-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2085-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2085-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2035-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2035-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2036-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2036-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2085-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2085-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2022-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2022-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2067-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2067-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2054-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2054-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2071-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2071-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2023-06-08-dia-mundial-de-los-oceanos-inconstitucional,Día Mundial de los Océanos (inconstitucional),commemorative,días nacionales,2023-06-08,sin ancla en .ics,cl-2068-06-20-dia-mundial-de-los-refugiados-inconstitucional,Día Mundial de los Refugiados (inconstitucional),commemorative,días nacionales,2068-06-20,0.8989,review_candidate,,revisión humana
cl-2073-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2073-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2078-04-02-dia-nacional-de-la-concienciacion-del-autismo-y-del-asperger-inconstitucional,Día Nacional de la Concienciación del Autismo y del Asperger (inconstitucional),commemorative,días nacionales,2078-04-02,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2025-11-30-dia-nacional-de-gendarmeria-de-chile-inconstitucional,Día Nacional de Gendarmería de Chile (inconstitucional),commemorative,días nacionales,2025-11-30,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
